ix,race_id,driver_id,lap,position,time,milliseconds
308311,40,1,59,2,1:17.625,77625
308312,40,1,60,2,1:17.297,77297
308313,40,1,61,2,1:16.940,76940
308314,40,1,62,2,1:17.098,77098
308315,40,1,63,2,1:17.086,77086
308316,40,1,64,2,1:17.026,77026
308317,40,1,65,2,1:16.575,76575
308318,40,1,66,2,1:16.958,76958
308319,40,1,67,2,1:16.594,76594
308320,40,1,68,2,1:16.796,76796
308321,40,1,69,2,1:16.536,76536
308322,40,1,70,2,1:16.548,76548
308323,40,1,71,2,1:16.296,76296
308324,40,1,72,2,1:16.301,76301
308325,40,1,73,2,1:16.446,76446
308326,40,1,74,2,1:17.033,77033
308327,40,1,75,2,1:16.199,76199
308328,40,1,76,2,1:16.203,76203
308329,40,1,77,2,1:16.269,76269
308330,40,1,78,2,1:18.313,78313
308331,40,21,1,4,1:27.414,87414
308332,40,21,2,4,1:19.674,79674
308333,40,21,3,4,1:19.733,79733
308334,40,21,4,4,1:18.361,78361
308335,40,21,5,4,1:18.211,78211
308336,40,21,6,4,1:18.203,78203
308337,40,21,7,4,1:18.033,78033
308338,40,21,8,4,1:18.207,78207
308339,40,21,9,4,1:18.115,78115
308340,40,21,10,4,1:18.386,78386
308341,40,21,11,4,1:17.824,77824
308342,40,21,12,4,1:17.932,77932
308343,40,21,13,4,1:18.374,78374
308344,40,21,14,4,1:17.669,77669
308345,40,21,15,4,1:17.858,77858
308346,40,21,16,4,1:17.686,77686
308347,40,21,17,4,1:17.460,77460
308348,40,21,18,4,1:17.322,77322
308349,40,21,19,4,1:17.636,77636
308350,40,21,20,4,1:17.940,77940
308351,40,21,21,4,1:17.996,77996
308352,40,21,22,4,1:17.031,77031
308353,40,21,23,4,1:40.312,100312
308354,40,21,24,5,1:21.623,81623
308355,40,21,25,5,1:17.774,77774
308356,40,21,26,5,1:17.819,77819
308357,40,21,27,5,1:17.587,77587
308358,40,21,28,5,1:17.575,77575
308359,40,21,29,5,1:17.491,77491
308360,40,21,30,5,1:17.364,77364
308361,40,21,31,5,1:17.417,77417
308362,40,21,32,4,1:17.315,77315
308363,40,21,33,4,1:17.386,77386
308364,40,21,34,4,1:17.125,77125
308365,40,21,35,4,1:17.239,77239
308366,40,21,36,4,1:17.524,77524
308367,40,21,37,4,1:17.673,77673
308368,40,21,38,4,1:18.234,78234
308369,40,21,39,4,1:17.794,77794
308370,40,21,40,4,1:17.178,77178
308371,40,21,41,4,1:17.356,77356
308372,40,21,42,4,1:17.368,77368
308373,40,21,43,4,1:17.459,77459
308374,40,21,44,4,1:17.650,77650
308375,40,21,45,4,1:16.609,76609
308376,40,21,46,4,1:16.406,76406
308377,40,21,47,4,1:16.904,76904
308378,40,21,48,4,1:17.284,77284
308379,40,21,49,4,1:17.534,77534
308380,40,21,50,4,1:17.501,77501
308381,40,21,51,4,1:17.022,77022
308382,40,21,52,4,1:16.322,76322
308383,40,21,53,4,1:16.258,76258
308384,40,21,54,4,1:16.254,76254
308385,40,21,55,4,1:33.413,93413
308386,40,21,56,4,1:21.401,81401
308387,40,21,57,4,1:18.584,78584
308388,40,21,58,4,1:17.890,77890
308389,40,21,59,4,1:17.838,77838
308390,40,21,60,4,1:18.342,78342
308391,40,21,61,4,1:17.764,77764
308392,40,21,62,4,1:17.840,77840
308393,40,21,63,4,1:18.098,78098
308394,40,21,64,4,1:18.036,78036
308395,40,21,65,4,1:17.787,77787
308396,40,21,66,4,1:17.655,77655
308397,40,21,67,4,1:17.419,77419
308398,40,21,68,4,1:17.540,77540
308399,40,21,69,4,1:17.337,77337
308400,40,21,70,4,1:17.238,77238
308401,40,21,71,4,1:17.042,77042
308402,40,21,72,4,1:19.409,79409
308403,40,21,73,4,1:19.662,79662
308404,40,21,74,4,1:17.651,77651
308405,40,21,75,4,1:18.545,78545
308406,40,21,76,4,1:18.316,78316
308407,40,21,77,4,1:18.680,78680
308408,40,5,1,16,1:36.820,96820
308409,40,5,2,15,1:23.512,83512
308410,40,5,3,15,1:21.665,81665
308411,40,5,4,15,1:20.872,80872
308412,40,5,5,15,1:20.607,80607
308413,40,5,6,15,1:20.243,80243
308414,40,5,7,15,1:20.192,80192
308415,40,5,8,15,1:20.154,80154
308416,40,5,9,15,1:20.038,80038
308417,40,5,10,15,1:20.283,80283
308418,40,5,11,15,1:20.162,80162
308419,40,5,12,15,1:20.359,80359
308420,40,5,13,15,1:20.410,80410
308421,40,5,14,15,1:20.436,80436
308422,40,5,15,15,1:20.227,80227
308423,40,5,16,15,1:20.114,80114
308424,40,5,17,15,1:19.510,79510
308425,40,5,18,14,1:19.348,79348
308426,40,5,19,14,1:19.241,79241
308427,40,5,20,14,1:18.775,78775
308428,40,5,21,14,1:18.491,78491
308429,40,5,22,14,1:18.962,78962
308430,40,5,23,14,1:20.021,80021
308431,40,5,24,14,1:18.782,78782
308432,40,5,25,14,1:19.808,79808
308433,40,5,26,14,1:18.402,78402
308434,40,5,27,14,1:17.908,77908
308435,40,5,28,14,1:17.765,77765
308436,40,5,29,14,1:17.769,77769
308437,40,5,30,14,1:17.686,77686
308438,40,5,31,14,1:17.818,77818
308439,40,5,32,14,1:20.140,80140
308440,40,5,33,14,1:20.294,80294
308441,40,5,34,14,1:17.943,77943
308442,40,5,35,14,1:17.682,77682
308443,40,5,36,14,1:17.687,77687
308444,40,5,37,14,1:17.395,77395
308445,40,5,38,14,1:19.609,79609
308446,40,5,39,14,1:17.485,77485
308447,40,5,40,14,1:17.590,77590
308448,40,5,41,14,1:17.263,77263
308449,40,5,42,13,1:18.591,78591
308450,40,5,43,13,1:17.364,77364
308451,40,5,44,13,1:36.106,96106
308452,40,5,45,13,1:22.530,82530
308453,40,5,46,13,1:19.155,79155
308454,40,5,47,13,1:18.691,78691
308455,40,5,48,13,1:18.517,78517
308456,40,5,49,13,1:18.603,78603
308457,40,5,50,13,1:18.730,78730
308458,40,5,51,13,1:20.667,80667
308459,40,5,52,13,1:18.231,78231
308460,40,5,53,13,1:19.418,79418
308461,40,5,54,13,1:17.860,77860
308462,40,5,55,13,1:20.502,80502
308463,40,5,56,13,1:18.094,78094
308464,40,5,57,13,1:17.993,77993
308465,40,5,58,13,1:18.145,78145
308466,40,5,59,13,1:18.225,78225
308467,40,5,60,13,1:18.289,78289
308468,40,5,61,13,1:17.913,77913
308469,40,5,62,13,1:17.661,77661
308470,40,5,63,13,1:17.683,77683
308471,40,5,64,13,1:17.664,77664
308472,40,5,65,13,1:17.415,77415
308473,40,5,66,13,1:17.445,77445
308474,40,5,67,13,1:17.595,77595
308475,40,5,68,13,1:17.855,77855
308476,40,5,69,13,1:17.101,77101
308477,40,5,70,13,1:17.208,77208
308478,40,5,71,13,1:17.149,77149
308479,40,5,72,13,1:17.100,77100
308480,40,5,73,13,1:17.309,77309
308481,40,5,74,13,1:17.327,77327
308482,40,5,75,13,1:18.354,78354
308483,40,5,76,13,1:18.676,78676
308484,40,13,1,3,1:26.484,86484
308485,40,13,2,3,1:18.831,78831
308486,40,13,3,3,1:19.142,79142
308487,40,13,4,3,1:17.662,77662
308488,40,13,5,3,1:17.483,77483
308489,40,13,6,3,1:17.087,77087
308490,40,13,7,3,1:17.679,77679
308491,40,13,8,3,1:17.421,77421
308492,40,13,9,3,1:17.631,77631
308493,40,13,10,3,1:17.451,77451
308494,40,13,11,3,1:17.635,77635
308495,40,13,12,3,1:17.545,77545
308496,40,13,13,3,1:17.204,77204
308497,40,13,14,3,1:17.297,77297
308498,40,13,15,3,1:17.415,77415
308499,40,13,16,3,1:17.501,77501
308500,40,13,17,3,1:18.077,78077
308501,40,13,18,3,1:17.021,77021
308502,40,13,19,3,1:16.832,76832
308503,40,13,20,3,1:17.022,77022
308504,40,13,21,3,1:19.152,79152
308505,40,13,22,3,1:19.863,79863
308506,40,13,23,3,1:16.758,76758
308507,40,13,24,3,1:16.551,76551
308508,40,13,25,3,1:17.083,77083
308509,40,13,26,3,1:35.505,95505
308510,40,13,27,3,1:20.995,80995
308511,40,13,28,3,1:17.679,77679
308512,40,13,29,3,1:18.291,78291
308513,40,13,30,3,1:17.566,77566
308514,40,13,31,3,1:17.431,77431
308515,40,13,32,3,1:17.519,77519
308516,40,13,33,3,1:17.941,77941
308517,40,13,34,3,1:17.636,77636
308518,40,13,35,3,1:17.617,77617
308519,40,13,36,3,1:17.900,77900
308520,40,13,37,3,1:17.708,77708
308521,40,13,38,3,1:18.491,78491
308522,40,13,39,3,1:16.623,76623
308523,40,13,40,3,1:16.598,76598
308524,40,13,41,3,1:16.349,76349
308525,40,13,42,3,1:16.331,76331
308526,40,13,43,3,1:16.238,76238
308527,40,13,44,3,1:16.243,76243
308528,40,13,45,3,1:16.215,76215
308529,40,13,46,3,1:16.188,76188
308530,40,13,47,3,1:16.183,76183
308531,40,13,48,3,1:16.214,76214
308532,40,13,49,3,1:16.598,76598
308533,40,13,50,3,1:16.486,76486
308534,40,13,51,3,1:17.067,77067
308535,40,13,52,3,1:17.471,77471
308536,40,13,53,3,1:17.878,77878
308537,40,13,54,3,1:17.675,77675
308538,40,13,55,3,1:39.071,99071
308539,40,13,56,3,1:22.722,82722
308540,40,13,57,3,1:17.590,77590
308541,40,13,58,3,1:16.816,76816
308542,40,13,59,3,1:16.880,76880
308543,40,13,60,3,1:16.763,76763
308544,40,13,61,3,1:18.262,78262
308545,40,13,62,3,1:17.277,77277
308546,40,13,63,3,1:17.288,77288
308547,40,13,64,3,1:17.167,77167
308548,40,13,65,3,1:17.364,77364
308549,40,13,66,3,1:17.634,77634
308550,40,13,67,3,1:17.247,77247
308551,40,13,68,3,1:17.655,77655
308552,40,13,69,3,1:17.397,77397
308553,40,13,70,3,1:16.862,76862
308554,40,13,71,3,1:17.218,77218
308555,40,13,72,3,1:16.957,76957
308556,40,13,73,3,1:17.583,77583
308557,40,13,74,3,1:17.421,77421
308558,40,13,75,3,1:17.283,77283
308559,40,13,76,3,1:17.479,77479
308560,40,13,77,3,1:17.944,77944
308561,40,13,78,3,1:24.100,84100
308562,40,8,1,12,1:34.371,94371
308563,40,8,2,12,1:22.361,82361
308564,40,8,3,12,1:21.408,81408
308565,40,8,4,12,1:20.331,80331
308566,40,8,5,12,1:19.983,79983
308567,40,8,6,12,1:19.743,79743
308568,40,8,7,12,1:19.897,79897
308569,40,8,8,12,1:19.725,79725
308570,40,8,9,12,1:19.837,79837
308571,40,8,10,12,1:20.018,80018
308572,40,8,11,12,1:19.863,79863
308573,40,8,12,12,1:19.882,79882
308574,40,8,13,12,1:19.475,79475
308575,40,8,14,12,1:19.210,79210
308576,40,8,15,12,1:20.157,80157
308577,40,8,16,12,1:19.267,79267
308578,40,8,17,12,1:18.473,78473
308579,40,8,18,11,1:19.862,79862
308580,40,8,19,11,1:19.298,79298
308581,40,8,20,11,1:18.727,78727
308582,40,8,21,11,1:18.701,78701
308583,40,8,22,11,1:18.276,78276
308584,40,8,23,10,1:18.156,78156
308585,40,8,24,10,1:18.156,78156
308586,40,8,25,10,1:18.170,78170
308587,40,8,26,10,1:18.125,78125
308588,40,8,27,10,1:17.691,77691
308589,40,8,28,10,1:18.053,78053
308590,40,8,29,10,1:18.172,78172
308591,40,8,30,10,1:18.504,78504
308592,40,8,31,10,1:17.736,77736
308593,40,8,32,10,1:17.751,77751
308594,40,8,33,10,1:20.052,80052
308595,40,8,34,10,1:18.873,78873
308596,40,8,35,10,1:18.603,78603
308597,40,8,36,10,1:18.553,78553
308598,40,8,37,9,1:17.616,77616
308599,40,8,38,9,1:17.698,77698
308600,40,8,39,9,1:19.957,79957
308601,40,8,40,9,1:17.701,77701
308602,40,8,41,8,1:17.876,77876
308603,40,8,42,8,1:17.467,77467
308604,40,8,43,8,1:18.662,78662
308605,40,8,44,7,1:18.563,78563
308606,40,8,45,7,1:17.907,77907
308607,40,8,46,7,1:18.309,78309
308608,40,8,47,11,1:36.410,96410
308609,40,8,48,11,1:19.875,79875
308610,40,8,49,11,1:16.841,76841
308611,40,8,50,11,1:17.078,77078
308612,40,8,51,11,1:17.084,77084
308613,40,8,52,11,1:17.724,77724
308614,40,8,53,11,1:17.804,77804
308615,40,8,54,11,1:18.359,78359
308616,40,8,55,11,1:18.563,78563
308617,40,8,56,11,1:18.125,78125
308618,40,8,57,11,1:17.652,77652
308619,40,8,58,11,1:18.005,78005
308620,40,8,59,10,1:18.312,78312
308621,40,8,60,9,1:16.980,76980
308622,40,8,61,8,1:16.856,76856
308623,40,8,62,8,1:16.592,76592
308624,40,8,63,8,1:16.926,76926
308625,40,8,64,8,1:17.720,77720
308626,40,8,65,8,1:18.053,78053
308627,40,8,66,8,1:17.618,77618
308628,40,8,67,8,1:17.541,77541
308629,40,8,68,8,1:17.731,77731
308630,40,8,69,8,1:17.757,77757
308631,40,8,70,8,1:17.377,77377
308632,40,8,71,8,1:17.283,77283
308633,40,8,72,8,1:17.648,77648
308634,40,8,73,8,1:17.750,77750
308635,40,8,74,8,1:17.592,77592
308636,40,8,75,8,1:17.193,77193
308637,40,8,76,8,1:17.088,77088
308638,40,8,77,8,1:21.367,81367
308639,40,18,1,11,1:33.942,93942
308640,40,18,2,11,1:22.140,82140
308641,40,18,3,11,1:21.559,81559
308642,40,18,4,11,1:19.931,79931
308643,40,18,5,11,1:20.128,80128
308644,40,18,6,11,1:19.728,79728
308645,40,18,7,11,1:19.953,79953
308646,40,18,8,11,1:19.715,79715
308647,40,18,9,11,1:19.956,79956
308648,40,18,10,11,1:19.903,79903
308649,40,18,11,11,1:20.110,80110
308650,40,18,12,11,1:19.762,79762
308651,40,18,13,11,1:19.362,79362
308652,40,18,14,11,1:19.221,79221
308653,40,18,15,11,1:19.326,79326
308654,40,18,16,11,1:19.421,79421
308655,40,18,17,11,1:19.041,79041
308656,40,18,18,10,1:20.022,80022
308657,40,18,19,10,1:19.103,79103
308658,40,18,20,10,1:18.636,78636
308659,40,18,21,10,1:18.772,78772
308660,40,18,22,10,1:18.232,78232
308661,40,18,23,9,1:18.273,78273
308662,40,18,24,9,1:18.136,78136
308663,40,18,25,9,1:18.148,78148
308664,40,18,26,9,1:17.808,77808
308665,40,18,27,9,1:17.772,77772
308666,40,18,28,9,1:18.390,78390
308667,40,18,29,9,1:18.146,78146
308668,40,18,30,9,1:18.239,78239
308669,40,18,31,9,1:17.944,77944
308670,40,18,32,9,1:17.712,77712
308671,40,18,33,8,1:17.798,77798
308672,40,18,34,8,1:18.365,78365
308673,40,18,35,8,1:17.236,77236
308674,40,18,36,8,1:17.512,77512
308675,40,18,37,7,1:17.576,77576
308676,40,18,38,7,1:17.396,77396
308677,40,18,39,7,1:17.290,77290
308678,40,18,40,7,1:16.802,76802
308679,40,18,41,9,1:34.622,94622
308680,40,18,42,11,1:21.099,81099
308681,40,18,43,11,1:17.422,77422
308682,40,18,44,11,1:17.478,77478
308683,40,18,45,10,1:18.680,78680
308684,40,18,46,10,1:18.467,78467
308685,40,18,47,9,1:18.338,78338
308686,40,18,48,9,1:18.570,78570
308687,40,18,49,9,1:18.573,78573
308688,40,18,50,9,1:18.729,78729
308689,40,18,51,9,1:18.403,78403
308690,40,18,52,9,1:18.544,78544
308691,40,18,53,9,1:18.794,78794
308692,40,18,54,9,1:18.305,78305
308693,40,18,55,9,1:18.995,78995
308694,40,18,56,9,1:18.514,78514
308695,40,18,57,9,1:18.406,78406
308696,40,18,58,9,1:17.699,77699
308697,40,18,59,9,1:17.840,77840
308698,40,18,60,8,1:18.133,78133
308699,40,18,61,10,1:34.447,94447
308700,40,18,62,11,1:20.261,80261
308701,40,18,63,11,1:17.167,77167
308702,40,18,64,11,1:17.269,77269
308703,40,18,65,11,1:17.713,77713
308704,40,18,66,11,1:17.383,77383
308705,40,18,67,11,1:17.212,77212
308706,40,18,68,11,1:17.321,77321
308707,40,18,69,11,1:17.549,77549
308708,40,18,70,11,1:16.839,76839
308709,40,18,71,11,1:17.103,77103
308710,40,18,72,11,1:17.530,77530
308711,40,18,73,11,1:17.310,77310
308712,40,18,74,11,1:17.279,77279
308713,40,18,75,11,1:17.488,77488
308714,40,18,76,11,1:16.999,76999
308715,40,18,77,11,1:17.024,77024
308716,40,22,1,7,1:31.123,91123
308717,40,22,2,7,1:21.180,81180
308718,40,22,3,7,1:21.013,81013
308719,40,22,4,7,1:20.107,80107
308720,40,22,5,7,1:19.881,79881
308721,40,22,6,7,1:19.876,79876
308722,40,22,7,7,1:20.129,80129
308723,40,22,8,7,1:19.751,79751
308724,40,22,9,7,1:20.100,80100
308725,40,22,10,7,1:19.667,79667
308726,40,22,11,7,1:19.491,79491
308727,40,22,12,7,1:19.492,79492
308728,40,22,13,7,1:19.688,79688
308729,40,22,14,7,1:19.567,79567
308730,40,22,15,7,1:19.613,79613
308731,40,22,16,7,1:19.240,79240
308732,40,22,17,7,1:18.848,78848
308733,40,22,18,7,1:18.679,78679
308734,40,22,19,7,1:18.768,78768
308735,40,22,20,7,1:18.398,78398
308736,40,22,21,7,1:18.731,78731
308737,40,22,22,7,1:18.391,78391
308738,40,22,23,6,1:18.403,78403
308739,40,22,24,6,1:18.309,78309
308740,40,22,25,6,1:17.893,77893
308741,40,22,26,6,1:18.147,78147
308742,40,22,27,6,1:18.015,78015
308743,40,22,28,6,1:18.067,78067
308744,40,22,29,6,1:18.056,78056
308745,40,22,30,6,1:17.965,77965
308746,40,22,31,6,1:18.251,78251
308747,40,22,32,5,1:18.194,78194
308748,40,22,33,5,1:17.564,77564
308749,40,22,34,5,1:17.591,77591
308750,40,22,35,5,1:17.231,77231
308751,40,22,36,5,1:17.451,77451
308752,40,22,37,10,1:34.812,94812
308753,40,22,38,11,1:22.446,82446
308754,40,22,39,11,1:18.377,78377
308755,40,22,40,11,1:17.830,77830
308756,40,22,41,11,1:18.131,78131
308757,40,22,42,10,1:18.106,78106
308758,40,22,43,10,1:17.652,77652
308759,40,22,44,10,1:17.489,77489
308760,40,22,45,9,1:18.687,78687
308761,40,22,46,9,1:18.483,78483
308762,40,22,47,8,1:18.508,78508
308763,40,22,48,8,1:18.367,78367
308764,40,22,49,8,1:18.600,78600
308765,40,22,50,8,1:18.526,78526
308766,40,22,51,8,1:18.379,78379
308767,40,22,52,8,1:18.572,78572
308768,40,22,53,8,1:18.684,78684
308769,40,22,54,8,1:18.431,78431
308770,40,22,55,8,1:18.911,78911
308771,40,22,56,8,1:18.768,78768
308772,40,22,57,8,1:18.151,78151
308773,40,22,58,8,1:17.823,77823
308774,40,22,59,8,1:18.049,78049
308775,40,22,60,11,1:34.924,94924
308776,40,22,61,11,1:20.270,80270
308777,40,22,62,10,1:17.261,77261
308778,40,22,63,10,1:17.215,77215
308779,40,22,64,10,1:17.894,77894
308780,40,22,65,10,1:17.705,77705
308781,40,22,66,10,1:17.292,77292
308782,40,22,67,10,1:17.157,77157
308783,40,22,68,10,1:17.394,77394
308784,40,22,69,10,1:17.080,77080
308785,40,22,70,10,1:17.201,77201
308786,40,22,71,10,1:17.528,77528
308787,40,22,72,10,1:17.310,77310
308788,40,22,73,10,1:17.215,77215
308789,40,22,74,10,1:17.220,77220
308790,40,22,75,10,1:17.453,77453
308791,40,22,76,10,1:17.098,77098
308792,40,22,77,10,1:17.160,77160
308793,40,2,1,5,1:29.283,89283
308794,40,2,2,5,1:19.547,79547
308795,40,2,3,5,1:21.153,81153
308796,40,2,4,5,1:19.118,79118
308797,40,2,5,5,1:19.336,79336
308798,40,2,6,5,1:19.306,79306
308799,40,2,7,5,1:19.808,79808
308800,40,2,8,5,1:19.701,79701
308801,40,2,9,5,1:19.707,79707
308802,40,2,10,5,1:19.591,79591
308803,40,2,11,5,1:20.253,80253
308804,40,2,12,5,1:19.963,79963
308805,40,2,13,5,1:19.603,79603
308806,40,2,14,5,1:19.659,79659
308807,40,2,15,5,1:19.245,79245
308808,40,2,16,5,1:18.863,78863
308809,40,2,17,5,1:18.679,78679
308810,40,2,18,5,1:18.275,78275
308811,40,2,19,5,1:18.095,78095
308812,40,2,20,5,1:18.008,78008
308813,40,2,21,5,1:17.762,77762
308814,40,2,22,5,1:17.649,77649
308815,40,2,23,5,1:17.292,77292
308816,40,2,24,4,1:17.686,77686
308817,40,2,25,4,1:17.219,77219
308818,40,2,26,4,1:17.613,77613
308819,40,2,27,4,1:17.152,77152
308820,40,2,28,4,1:17.051,77051
308821,40,2,29,4,1:17.208,77208
308822,40,2,30,4,1:17.041,77041
308823,40,2,31,4,1:17.246,77246
308824,40,2,32,8,1:38.497,98497
308825,40,2,33,9,1:22.165,82165
308826,40,2,34,9,1:18.896,78896
308827,40,2,35,9,1:18.700,78700
308828,40,2,36,9,1:18.251,78251
308829,40,2,37,8,1:17.685,77685
308830,40,2,38,8,1:17.831,77831
308831,40,2,39,8,1:18.322,78322
308832,40,2,40,8,1:19.456,79456
308833,40,2,41,7,1:17.650,77650
308834,40,2,42,7,1:17.459,77459
308835,40,2,43,7,1:18.782,78782
308836,40,2,44,6,1:18.561,78561
308837,40,2,45,6,1:17.848,77848
308838,40,2,46,6,1:18.405,78405
308839,40,2,47,6,1:18.439,78439
308840,40,2,48,6,1:18.423,78423
308841,40,2,49,6,1:18.511,78511
308842,40,2,50,6,1:17.926,77926
308843,40,2,51,6,1:17.840,77840
308844,40,2,52,6,1:17.948,77948
308845,40,2,53,6,1:17.781,77781
308846,40,2,54,6,1:18.348,78348
308847,40,2,55,6,1:18.553,78553
308848,40,2,56,6,1:18.546,78546
308849,40,2,57,6,1:18.028,78028
308850,40,2,58,6,1:17.848,77848
308851,40,2,59,6,1:17.843,77843
308852,40,2,60,6,1:17.694,77694
308853,40,2,61,6,1:17.780,77780
308854,40,2,62,6,1:18.276,78276
308855,40,2,63,6,1:18.514,78514
308856,40,2,64,6,1:18.115,78115
308857,40,2,65,6,1:18.095,78095
308858,40,2,66,6,1:18.480,78480
308859,40,2,67,6,1:18.106,78106
308860,40,2,68,6,1:18.066,78066
308861,40,2,69,6,1:17.854,77854
308862,40,2,70,6,1:17.548,77548
308863,40,2,71,6,1:17.347,77347
308864,40,2,72,6,1:17.204,77204
308865,40,2,73,6,1:17.600,77600
308866,40,2,74,6,1:18.025,78025
308867,40,2,75,6,1:17.288,77288
308868,40,2,76,6,1:18.224,78224
308869,40,2,77,6,1:18.230,78230
308870,40,9,1,9,1:32.734,92734
308871,40,9,2,9,1:21.007,81007
308872,40,9,3,9,1:20.752,80752
308873,40,9,4,9,1:20.117,80117
308874,40,9,5,9,1:19.908,79908
308875,40,9,6,9,1:20.012,80012
308876,40,9,7,9,1:19.894,79894
308877,40,9,8,9,1:19.938,79938
308878,40,9,9,9,1:19.898,79898
308879,40,9,10,9,1:20.285,80285
308880,40,9,11,9,1:19.558,79558
308881,40,9,12,9,1:18.992,78992
308882,40,9,13,9,1:19.929,79929
308883,40,9,14,9,1:19.600,79600
308884,40,9,15,9,1:19.543,79543
308885,40,9,16,9,1:19.529,79529
308886,40,9,17,9,1:19.178,79178
308887,40,9,18,8,1:18.763,78763
308888,40,9,19,8,1:18.145,78145
308889,40,9,20,8,1:18.105,78105
308890,40,9,21,8,1:18.209,78209
308891,40,9,22,8,1:18.471,78471
308892,40,9,23,7,1:18.357,78357
308893,40,9,24,7,1:18.296,78296
308894,40,9,25,7,1:18.123,78123
308895,40,9,26,7,1:18.057,78057
308896,40,9,27,7,1:17.962,77962
308897,40,9,28,7,1:18.021,78021
308898,40,9,29,7,1:18.071,78071
308899,40,9,30,7,1:18.071,78071
308900,40,9,31,7,1:17.933,77933
308901,40,9,32,6,1:18.381,78381
308902,40,9,33,6,1:17.697,77697
308903,40,9,34,6,1:17.687,77687
308904,40,9,35,6,1:17.241,77241
308905,40,9,36,6,1:17.827,77827
308906,40,9,37,5,1:17.162,77162
308907,40,9,38,5,1:16.216,76216
308908,40,9,39,5,1:16.006,76006
308909,40,9,40,5,1:16.261,76261
308910,40,9,41,5,1:16.168,76168
308911,40,9,42,5,1:16.295,76295
308912,40,9,43,5,1:16.686,76686
308913,40,9,44,5,1:16.792,76792
308914,40,9,45,5,1:38.318,98318
308915,40,9,46,5,1:20.652,80652
308916,40,9,47,5,1:17.169,77169
308917,40,9,48,5,1:17.480,77480
308918,40,9,49,5,1:16.989,76989
308919,40,9,50,5,1:17.277,77277
308920,40,9,51,5,1:18.742,78742
308921,40,9,52,5,1:17.971,77971
308922,40,9,53,5,1:17.925,77925
308923,40,9,54,5,1:19.684,79684
308924,40,9,55,5,1:18.136,78136
308925,40,9,56,5,1:18.194,78194
308926,40,9,57,5,1:17.992,77992
308927,40,9,58,5,1:17.981,77981
308928,40,9,59,5,1:18.982,78982
308929,40,9,60,5,1:17.989,77989
308930,40,9,61,5,1:17.807,77807
308931,40,9,62,5,1:17.766,77766
308932,40,9,63,5,1:17.479,77479
308933,40,9,64,5,1:18.137,78137
308934,40,9,65,5,1:17.968,77968
308935,40,9,66,5,1:16.464,76464
308936,40,9,67,5,1:16.595,76595
308937,40,9,68,5,1:16.979,76979
308938,40,9,69,5,1:16.677,76677
308939,40,9,70,5,1:18.384,78384
308940,40,9,71,5,1:20.348,80348
308941,40,9,72,5,1:19.235,79235
308942,40,9,73,5,1:18.538,78538
308943,40,9,74,5,1:17.245,77245
308944,40,9,75,5,1:17.253,77253
308945,40,9,76,5,1:17.198,77198
308946,40,9,77,5,1:19.646,79646
308947,40,23,1,22,1:41.290,101290
308948,40,23,2,21,1:24.426,84426
308949,40,23,3,21,1:22.803,82803
308950,40,23,4,21,1:21.814,81814
308951,40,23,5,21,1:21.126,81126
308952,40,23,6,21,1:21.083,81083
308953,40,23,7,21,1:21.298,81298
308954,40,23,8,21,1:20.840,80840
308955,40,23,9,21,1:21.715,81715
308956,40,23,10,21,1:21.582,81582
308957,40,23,11,21,1:21.802,81802
308958,40,23,12,21,1:21.355,81355
308959,40,23,13,21,1:21.922,81922
308960,40,23,14,21,1:24.177,84177
308961,40,23,15,21,1:20.198,80198
308962,40,23,16,21,1:24.743,84743
308963,40,23,17,21,1:20.254,80254
308964,40,23,18,20,1:20.132,80132
308965,40,23,19,20,1:22.077,82077
308966,40,23,20,20,1:18.786,78786
308967,40,23,21,20,1:19.149,79149
308968,40,23,22,20,1:19.148,79148
308969,40,23,23,20,1:19.475,79475
308970,40,23,24,19,1:19.482,79482
308971,40,23,25,18,1:18.673,78673
308972,40,23,26,18,1:18.893,78893
308973,40,23,27,18,1:18.669,78669
308974,40,23,28,18,1:18.823,78823
308975,40,23,29,18,1:18.802,78802
308976,40,23,30,18,1:18.467,78467
308977,40,23,31,18,1:18.418,78418
308978,40,23,32,18,1:18.727,78727
308979,40,23,33,18,1:18.383,78383
308980,40,23,34,18,1:17.773,77773
308981,40,23,35,18,1:17.949,77949
308982,40,23,36,17,1:18.161,78161
308983,40,23,37,17,1:18.043,78043
308984,40,23,38,17,1:18.293,78293
308985,40,23,39,17,1:18.218,78218
308986,40,23,40,17,1:18.113,78113
308987,40,23,41,17,1:18.234,78234
308988,40,23,42,17,1:19.714,79714
308989,40,23,43,17,1:18.459,78459
308990,40,23,44,16,1:18.342,78342
308991,40,23,45,16,1:17.270,77270
308992,40,23,46,16,1:17.579,77579
308993,40,23,47,15,1:17.231,77231
308994,40,23,48,15,1:17.967,77967
308995,40,23,49,16,1:35.512,95512
308996,40,23,50,17,1:22.405,82405
308997,40,23,51,17,1:18.071,78071
308998,40,23,52,17,1:17.905,77905
308999,40,23,53,17,1:19.189,79189
309000,40,23,54,17,1:18.759,78759
309001,40,23,55,17,1:20.286,80286
309002,40,23,56,17,1:18.225,78225
309003,40,23,57,17,1:18.663,78663
309004,40,23,58,16,1:18.722,78722
309005,40,23,59,16,1:18.248,78248
309006,40,23,60,16,1:18.051,78051
309007,40,23,61,16,1:19.969,79969
309008,40,23,62,16,1:18.198,78198
