ix,race_id,driver_id,lap,position,time,milliseconds
409470,972,839,47,7,1:39.175,99175
409471,972,839,48,7,1:38.947,98947
409472,972,839,49,7,1:39.055,99055
409473,972,839,50,7,1:38.745,98745
409474,972,839,51,7,1:39.006,99006
409475,972,839,52,7,1:38.868,98868
409476,972,807,1,10,2:18.295,138295
409477,972,807,2,10,2:32.907,152907
409478,972,807,3,10,2:31.343,151343
409479,972,807,4,10,1:42.644,102644
409480,972,807,5,9,1:42.377,102377
409481,972,807,6,9,1:41.818,101818
409482,972,807,7,9,1:41.728,101728
409483,972,807,8,9,1:41.812,101812
409484,972,807,9,9,1:41.650,101650
409485,972,807,10,9,1:41.542,101542
409486,972,807,11,9,1:41.303,101303
409487,972,807,12,9,1:41.161,101161
409488,972,807,13,9,1:41.417,101417
409489,972,807,14,9,1:41.273,101273
409490,972,807,15,9,1:41.192,101192
409491,972,807,16,9,1:41.432,101432
409492,972,807,17,9,1:41.070,101070
409493,972,807,18,9,1:41.207,101207
409494,972,807,19,9,1:40.959,100959
409495,972,807,20,9,1:40.567,100567
409496,972,807,21,9,1:40.542,100542
409497,972,807,22,8,1:40.343,100343
409498,972,807,23,8,1:40.515,100515
409499,972,807,24,8,1:40.166,100166
409500,972,807,25,8,1:40.220,100220
409501,972,807,26,7,1:40.207,100207
409502,972,807,27,7,1:39.774,99774
409503,972,807,28,6,1:40.024,100024
409504,972,807,29,6,1:39.893,99893
409505,972,807,30,6,1:41.449,101449
409506,972,807,31,6,1:40.148,100148
409507,972,807,32,6,1:40.148,100148
409508,972,807,33,6,1:39.890,99890
409509,972,807,34,6,1:39.894,99894
409510,972,807,35,6,1:39.772,99772
409511,972,807,36,6,1:39.993,99993
409512,972,807,37,6,1:40.134,100134
409513,972,807,38,6,1:40.140,100140
409514,972,807,39,6,1:40.263,100263
409515,972,807,40,6,1:45.316,105316
409516,972,807,41,9,2:00.653,120653
409517,972,807,42,8,1:38.846,98846
409518,972,807,43,8,1:39.074,99074
409519,972,807,44,8,1:39.348,99348
409520,972,807,45,8,1:38.981,98981
409521,972,807,46,8,1:38.840,98840
409522,972,807,47,8,1:38.648,98648
409523,972,807,48,8,1:38.767,98767
409524,972,807,49,8,1:38.577,98577
409525,972,807,50,8,1:38.958,98958
409526,972,807,51,8,1:39.293,99293
409527,972,807,52,8,1:38.418,98418
409528,972,825,1,11,2:19.089,139089
409529,972,825,2,11,2:32.683,152683
409530,972,825,3,11,2:31.998,151998
409531,972,825,4,11,1:42.703,102703
409532,972,825,5,10,1:42.617,102617
409533,972,825,6,10,1:42.865,102865
409534,972,825,7,10,1:42.437,102437
409535,972,825,8,10,1:42.386,102386
409536,972,825,9,10,1:42.216,102216
409537,972,825,10,10,1:41.943,101943
409538,972,825,11,10,1:41.984,101984
409539,972,825,12,10,1:41.828,101828
409540,972,825,13,10,1:41.604,101604
409541,972,825,14,10,1:41.537,101537
409542,972,825,15,10,1:41.571,101571
409543,972,825,16,10,1:41.367,101367
409544,972,825,17,10,1:41.257,101257
409545,972,825,18,10,1:40.956,100956
409546,972,825,19,10,1:41.134,101134
409547,972,825,20,10,1:40.699,100699
409548,972,825,21,11,1:45.267,105267
409549,972,825,22,14,2:07.680,127680
409550,972,825,23,14,1:40.422,100422
409551,972,825,24,14,1:42.542,102542
409552,972,825,25,13,1:42.340,102340
409553,972,825,26,13,1:41.002,101002
409554,972,825,27,13,1:43.472,103472
409555,972,825,28,13,1:41.044,101044
409556,972,825,29,13,1:42.804,102804
409557,972,825,30,13,1:40.416,100416
409558,972,825,31,13,1:40.297,100297
409559,972,825,32,13,1:40.242,100242
409560,972,825,33,13,1:41.439,101439
409561,972,825,34,13,1:41.516,101516
409562,972,825,35,13,1:42.156,102156
409563,972,825,36,13,1:40.444,100444
409564,972,825,37,13,1:40.592,100592
409565,972,825,38,13,1:40.079,100079
409566,972,825,39,13,1:39.858,99858
409567,972,825,40,13,1:39.566,99566
409568,972,825,41,13,1:40.188,100188
409569,972,825,42,13,1:40.956,100956
409570,972,825,43,13,1:40.695,100695
409571,972,825,44,13,1:41.745,101745
409572,972,825,45,13,1:40.463,100463
409573,972,825,46,13,1:40.986,100986
409574,972,825,47,13,1:40.489,100489
409575,972,825,48,13,1:40.251,100251
409576,972,825,49,13,1:39.951,99951
409577,972,825,50,13,1:39.576,99576
409578,972,825,51,13,1:39.844,99844
409579,972,832,1,12,2:20.426,140426
409580,972,832,2,12,2:32.687,152687
409581,972,832,3,12,2:31.450,151450
409582,972,832,4,12,1:42.800,102800
409583,972,832,5,11,1:42.711,102711
409584,972,832,6,11,1:42.754,102754
409585,972,832,7,11,1:42.570,102570
409586,972,832,8,11,1:42.481,102481
409587,972,832,9,11,1:42.585,102585
409588,972,832,10,11,1:42.237,102237
409589,972,832,11,11,1:41.758,101758
409590,972,832,12,11,1:41.603,101603
409591,972,832,13,11,1:42.138,102138
409592,972,832,14,11,1:41.483,101483
409593,972,832,15,11,1:41.546,101546
409594,972,832,16,11,1:41.253,101253
409595,972,832,17,11,1:41.079,101079
409596,972,832,18,11,1:40.969,100969
409597,972,832,19,11,1:41.018,101018
409598,972,832,20,11,1:40.968,100968
409599,972,832,21,10,1:40.773,100773
409600,972,832,22,9,1:40.409,100409
409601,972,832,23,9,1:40.516,100516
409602,972,832,24,10,1:44.853,104853
409603,972,832,25,11,2:00.709,120709
409604,972,832,26,11,1:39.819,99819
409605,972,832,27,10,1:40.185,100185
409606,972,832,28,10,1:40.128,100128
409607,972,832,29,10,1:40.094,100094
409608,972,832,30,10,1:39.889,99889
409609,972,832,31,10,1:41.654,101654
409610,972,832,32,10,1:39.868,99868
409611,972,832,33,10,1:40.103,100103
409612,972,832,34,10,1:40.081,100081
409613,972,832,35,10,1:40.095,100095
409614,972,832,36,10,1:40.165,100165
409615,972,832,37,10,1:39.985,99985
409616,972,832,38,10,1:40.026,100026
409617,972,832,39,10,1:39.812,99812
409618,972,832,40,10,1:39.956,99956
409619,972,832,41,10,1:39.772,99772
409620,972,832,42,10,1:40.019,100019
409621,972,832,43,10,1:43.127,103127
409622,972,832,44,10,1:39.695,99695
409623,972,832,45,10,1:39.344,99344
409624,972,832,46,10,1:39.311,99311
409625,972,832,47,10,1:41.198,101198
409626,972,832,48,10,1:39.103,99103
409627,972,832,49,10,1:39.356,99356
409628,972,832,50,10,1:38.944,98944
409629,972,832,51,10,1:38.858,98858
409630,972,826,1,13,2:21.696,141696
409631,972,826,2,13,2:32.478,152478
409632,972,826,3,13,2:31.485,151485
409633,972,826,4,13,1:42.882,102882
409634,972,826,5,12,1:43.013,103013
409635,972,826,6,12,1:42.684,102684
409636,972,826,7,12,1:42.762,102762
409637,972,826,8,12,1:42.654,102654
409638,972,826,9,12,1:42.508,102508
409639,972,826,10,12,1:42.482,102482
409640,972,826,11,12,1:42.577,102577
409641,972,826,12,12,1:42.138,102138
409642,972,826,13,12,1:42.111,102111
409643,972,826,14,12,1:41.476,101476
409644,972,826,15,12,1:41.339,101339
409645,972,826,16,12,1:41.384,101384
409646,972,826,17,12,1:41.034,101034
409647,972,826,18,12,1:41.121,101121
409648,972,826,19,12,1:40.943,100943
409649,972,826,20,12,1:41.177,101177
409650,972,826,21,13,1:45.305,105305
409651,972,826,22,13,2:01.186,121186
409652,972,826,23,13,1:40.290,100290
409653,972,826,24,13,1:40.408,100408
409654,972,826,25,12,1:43.059,103059
409655,972,826,26,12,1:42.809,102809
409656,972,826,27,12,1:43.305,103305
409657,972,826,28,12,1:41.098,101098
409658,972,826,29,12,1:41.437,101437
409659,972,826,30,12,1:40.852,100852
409660,972,826,31,12,1:40.164,100164
409661,972,826,32,12,1:40.157,100157
409662,972,826,33,12,1:40.422,100422
409663,972,826,34,12,1:41.931,101931
409664,972,826,35,12,1:41.877,101877
409665,972,826,36,12,1:40.237,100237
409666,972,826,37,12,1:42.344,102344
409667,972,826,38,12,1:39.843,99843
409668,972,826,39,12,1:39.680,99680
409669,972,826,40,12,1:39.493,99493
409670,972,826,41,12,1:39.448,99448
409671,972,826,42,12,1:39.169,99169
409672,972,826,43,12,1:39.293,99293
409673,972,826,44,12,1:39.299,99299
409674,972,826,45,12,1:39.097,99097
409675,972,826,46,12,1:39.171,99171
409676,972,826,47,12,1:38.769,98769
409677,972,826,48,12,1:38.707,98707
409678,972,826,49,12,1:38.590,98590
409679,972,826,50,12,1:38.300,98300
409680,972,826,51,12,1:38.334,98334
409681,972,836,1,14,2:22.713,142713
409682,972,836,2,17,2:35.148,155148
409683,972,836,3,17,2:30.326,150326
409684,972,836,4,17,1:43.989,103989
409685,972,836,5,15,1:43.892,103892
409686,972,836,6,15,1:42.901,102901
409687,972,836,7,15,1:43.026,103026
409688,972,836,8,15,1:43.039,103039
409689,972,836,9,15,1:43.107,103107
409690,972,836,10,15,1:43.073,103073
409691,972,836,11,15,1:42.988,102988
409692,972,836,12,15,1:42.751,102751
409693,972,836,13,15,1:42.801,102801
409694,972,836,14,15,1:42.629,102629
409695,972,836,15,15,1:42.466,102466
409696,972,836,16,15,1:42.271,102271
409697,972,836,17,15,1:42.235,102235
409698,972,836,18,15,1:42.225,102225
409699,972,836,19,15,1:45.148,105148
409700,972,836,20,16,1:49.417,109417
409701,972,836,21,16,2:04.344,124344
409702,972,836,22,16,1:42.015,102015
409703,972,836,23,16,1:41.462,101462
409704,972,836,24,16,1:41.446,101446
409705,972,836,25,16,1:42.466,102466
409706,972,836,26,16,1:41.819,101819
409707,972,836,27,16,1:41.801,101801
409708,972,836,28,16,1:41.709,101709
409709,972,836,29,16,1:42.688,102688
409710,972,836,30,16,1:42.547,102547
409711,972,836,31,16,1:41.858,101858
409712,972,836,32,16,1:41.995,101995
409713,972,836,33,16,1:41.794,101794
409714,972,836,34,16,1:41.617,101617
409715,972,836,35,16,1:41.495,101495
409716,972,836,36,16,1:41.340,101340
409717,972,836,37,16,1:40.922,100922
409718,972,836,38,16,1:41.379,101379
409719,972,836,39,16,1:43.468,103468
409720,972,836,40,16,1:41.798,101798
409721,972,836,41,16,1:41.761,101761
409722,972,836,42,16,1:41.446,101446
409723,972,836,43,16,1:41.586,101586
409724,972,836,44,16,1:41.751,101751
409725,972,836,45,16,1:41.766,101766
409726,972,836,46,16,1:41.498,101498
409727,972,836,47,16,1:41.886,101886
409728,972,836,48,16,1:43.470,103470
409729,972,836,49,16,1:41.569,101569
409730,972,836,50,16,1:50.912,110912
409731,972,840,1,15,2:23.601,143601
409732,972,840,2,14,2:31.562,151562
409733,972,840,3,14,2:31.087,151087
409734,972,840,4,14,1:43.078,103078
409735,972,840,5,13,1:43.207,103207
409736,972,840,6,13,1:42.787,102787
409737,972,840,7,13,1:42.742,102742
409738,972,840,8,13,1:42.405,102405
409739,972,840,9,13,1:42.708,102708
409740,972,840,10,13,1:42.404,102404
409741,972,840,11,13,1:42.563,102563
409742,972,840,12,13,1:42.407,102407
409743,972,840,13,13,1:42.086,102086
409744,972,840,14,13,1:41.830,101830
409745,972,840,15,13,1:41.509,101509
409746,972,840,16,13,1:41.574,101574
409747,972,840,17,13,1:40.913,100913
409748,972,840,18,13,1:40.955,100955
409749,972,840,19,13,1:40.941,100941
409750,972,840,20,13,1:41.066,101066
409751,972,840,21,12,1:40.936,100936
409752,972,840,22,11,1:40.387,100387
409753,972,840,23,11,1:40.798,100798
409754,972,840,24,11,1:40.003,100003
409755,972,840,25,10,1:40.049,100049
409756,972,840,26,10,1:44.314,104314
409757,972,840,27,11,2:00.640,120640
409758,972,840,28,11,1:39.603,99603
409759,972,840,29,11,1:41.847,101847
409760,972,840,30,11,1:40.114,100114
409761,972,840,31,11,1:40.481,100481
409762,972,840,32,11,1:40.279,100279
409763,972,840,33,11,1:39.930,99930
409764,972,840,34,11,1:39.805,99805
409765,972,840,35,11,1:39.759,99759
409766,972,840,36,11,1:39.824,99824
409767,972,840,37,11,1:39.694,99694
409768,972,840,38,11,1:39.612,99612
409769,972,840,39,11,1:39.987,99987
409770,972,840,40,11,1:39.775,99775
409771,972,840,41,11,1:43.208,103208
409772,972,840,42,11,1:39.958,99958
409773,972,840,43,11,1:39.733,99733
409774,972,840,44,11,1:42.259,102259
409775,972,840,45,11,1:39.194,99194
409776,972,840,46,11,1:39.284,99284
409777,972,840,47,11,1:39.393,99393
409778,972,840,48,11,1:39.527,99527
409779,972,840,49,11,1:39.344,99344
409780,972,840,50,11,1:38.870,98870
409781,972,840,51,11,1:39.966,99966
409782,972,838,1,16,2:24.751,144751
409783,972,838,2,15,2:31.311,151311
409784,972,838,3,15,2:30.740,150740
409785,972,838,4,15,1:43.527,103527
409786,972,838,5,14,1:43.419,103419
409787,972,838,6,14,1:42.911,102911
409788,972,838,7,14,1:42.908,102908
409789,972,838,8,14,1:42.807,102807
409790,972,838,9,14,1:42.673,102673
409791,972,838,10,14,1:42.723,102723
409792,972,838,11,14,1:42.699,102699
409793,972,838,12,14,1:42.681,102681
409794,972,838,13,14,1:42.703,102703
409795,972,838,14,14,1:42.958,102958
409796,972,838,15,14,1:42.615,102615
409797,972,838,16,14,1:42.371,102371
409798,972,838,17,14,1:41.948,101948
409799,972,838,18,14,1:42.206,102206
409800,972,838,19,14,1:44.367,104367
409801,972,838,20,14,1:42.548,102548
409802,972,838,21,14,1:42.318,102318
409803,972,838,22,12,1:41.677,101677
409804,972,838,23,12,1:41.636,101636
409805,972,838,24,12,1:46.206,106206
409806,972,838,25,14,2:07.685,127685
409807,972,838,26,14,1:41.365,101365
409808,972,838,27,14,1:41.620,101620
409809,972,838,28,14,1:41.692,101692
409810,972,838,29,14,1:42.261,102261
409811,972,838,30,14,1:41.478,101478
409812,972,838,31,14,1:41.596,101596
409813,972,838,32,14,1:42.626,102626
409814,972,838,33,14,1:40.961,100961
409815,972,838,34,14,1:40.901,100901
409816,972,838,35,14,1:41.042,101042
409817,972,838,36,14,1:41.036,101036
409818,972,838,37,14,1:40.937,100937
409819,972,838,38,14,1:40.903,100903
409820,972,838,39,14,1:41.164,101164
409821,972,838,40,14,1:41.602,101602
409822,972,838,41,14,1:41.257,101257
409823,972,838,42,14,1:41.357,101357
409824,972,838,43,14,1:42.638,102638
409825,972,838,44,14,1:40.467,100467
409826,972,838,45,14,1:40.236,100236
409827,972,838,46,14,1:39.941,99941
409828,972,838,47,14,1:39.790,99790
409829,972,838,48,14,1:40.042,100042
409830,972,838,49,14,1:40.049,100049
409831,972,838,50,14,1:39.828,99828
409832,972,838,51,14,1:39.889,99889
409833,972,828,1,17,2:27.326,147326
409834,972,828,2,16,2:30.081,150081
409835,972,828,3,16,2:30.092,150092
409836,972,828,4,16,1:43.748,103748
409837,972,828,5,16,1:45.956,105956
409838,972,828,6,16,1:43.666,103666
409839,972,828,7,16,1:45.455,105455
409840,972,828,8,16,1:43.321,103321
409841,972,828,9,16,1:43.217,103217
409842,972,828,10,16,1:43.250,103250
409843,972,828,11,16,1:43.041,103041
409844,972,828,12,16,1:42.992,102992
409845,972,828,13,16,1:43.155,103155
409846,972,828,14,16,1:42.609,102609
409847,972,828,15,16,1:42.354,102354
409848,972,828,16,16,1:42.036,102036
409849,972,828,17,16,1:42.494,102494
409850,972,828,18,16,1:42.432,102432
409851,972,828,19,16,1:42.232,102232
409852,972,828,20,15,1:42.797,102797
409853,972,828,21,15,1:46.584,106584
409854,972,828,22,15,2:02.199,122199
409855,972,828,23,15,1:41.041,101041
409856,972,828,24,15,1:41.496,101496
409857,972,828,25,15,1:43.202,103202
409858,972,828,26,15,1:41.548,101548
409859,972,828,27,15,1:41.931,101931
409860,972,828,28,15,1:41.657,101657
409861,972,828,29,15,1:41.861,101861
409862,972,828,30,15,1:43.724,103724
409863,972,828,31,15,1:41.745,101745
409864,972,828,32,15,1:41.439,101439
409865,972,828,33,15,1:41.339,101339
409866,972,828,34,15,1:41.347,101347
409867,972,828,35,15,1:41.416,101416
409868,972,828,36,15,1:41.041,101041
409869,972,828,37,15,1:40.999,100999
409870,972,828,38,15,1:40.839,100839
409871,972,828,39,15,1:40.615,100615
409872,972,828,40,15,1:40.529,100529
409873,972,828,41,15,1:40.662,100662
409874,972,828,42,15,1:42.947,102947
409875,972,828,43,15,1:40.362,100362
409876,972,828,44,15,1:40.435,100435
409877,972,828,45,15,1:40.303,100303
409878,972,828,46,15,1:40.222,100222
409879,972,828,47,15,1:39.980,99980
409880,972,828,48,15,1:39.835,99835
409881,972,828,49,15,1:40.231,100231
409882,972,828,50,15,1:40.012,100012
409883,972,828,51,15,1:39.944,99944
409884,973,20,1,1,1:29.278,89278
409885,973,20,2,1,1:26.584,86584
409886,973,20,3,1,1:26.210,86210
409887,973,20,4,1,1:26.083,86083
409888,973,20,5,1,1:26.254,86254
409889,973,20,6,1,1:26.188,86188
409890,973,20,7,1,1:26.270,86270
409891,973,20,8,1,1:26.091,86091
409892,973,20,9,1,1:25.806,85806
409893,973,20,10,1,1:26.083,86083
409894,973,20,11,1,1:25.973,85973
409895,973,20,12,1,1:26.135,86135
409896,973,20,13,1,1:26.124,86124
409897,973,20,14,2,1:29.935,89935
409898,973,20,15,4,1:45.588,105588
409899,973,20,16,3,1:24.901,84901
409900,973,20,17,3,1:25.059,85059
409901,973,20,18,3,1:25.184,85184
409902,973,20,19,3,1:25.254,85254
409903,973,20,20,3,1:25.257,85257
409904,973,20,21,3,1:26.414,86414
409905,973,20,22,2,1:26.526,86526
409906,973,20,23,2,1:27.384,87384
409907,973,20,24,2,1:28.383,88383
409908,973,20,25,1,1:25.328,85328
409909,973,20,26,1,1:25.285,85285
409910,973,20,27,1,1:25.155,85155
409911,973,20,28,1,1:25.117,85117
409912,973,20,29,1,1:25.348,85348
409913,973,20,30,1,1:25.519,85519
409914,973,20,31,1,1:25.273,85273
409915,973,20,32,1,1:25.193,85193
409916,973,20,33,1,1:25.490,85490
409917,973,20,34,1,1:34.319,94319
409918,973,20,35,1,1:59.884,119884
409919,973,20,36,1,2:00.702,120702
409920,973,20,37,1,1:31.543,91543
409921,973,20,38,1,1:43.275,103275
409922,973,20,39,1,1:25.081,85081
409923,973,20,40,1,1:25.702,85702
409924,973,20,41,1,1:24.746,84746
409925,973,20,42,1,1:24.990,84990
409926,973,20,43,1,1:23.674,83674
409927,973,20,44,2,1:25.937,85937
409928,973,20,45,2,1:24.588,84588
409929,973,20,46,2,1:24.640,84640
409930,973,20,47,2,1:24.741,84741
409931,973,20,48,2,1:24.630,84630
409932,973,20,49,2,1:24.588,84588
409933,973,20,50,2,1:24.547,84547
409934,973,20,51,2,1:24.525,84525
409935,973,20,52,2,1:24.146,84146
409936,973,20,53,2,1:24.382,84382
409937,973,20,54,2,1:24.737,84737
409938,973,20,55,2,1:25.210,85210
409939,973,20,56,2,1:24.311,84311
409940,973,20,57,2,1:24.369,84369
409941,973,20,58,2,1:24.475,84475
409942,973,20,59,2,1:24.187,84187
409943,973,20,60,2,1:25.676,85676
409944,973,20,61,2,1:23.918,83918
409945,973,20,62,2,1:24.008,84008
409946,973,20,63,2,1:24.035,84035
409947,973,20,64,2,1:24.727,84727
409948,973,20,65,2,1:24.106,84106
409949,973,20,66,2,1:24.916,84916
409950,973,1,1,2,1:31.485,91485
409951,973,1,2,2,1:26.894,86894
409952,973,1,3,2,1:26.434,86434
409953,973,1,4,2,1:25.892,85892
409954,973,1,5,2,1:26.155,86155
409955,973,1,6,2,1:26.260,86260
409956,973,1,7,2,1:26.338,86338
409957,973,1,8,2,1:26.073,86073
409958,973,1,9,2,1:25.899,85899
409959,973,1,10,2,1:25.893,85893
409960,973,1,11,2,1:25.891,85891
409961,973,1,12,2,1:26.034,86034
409962,973,1,13,2,1:25.969,85969
409963,973,1,14,1,1:25.997,85997
409964,973,1,15,1,1:25.701,85701
409965,973,1,16,1,1:26.181,86181
409966,973,1,17,1,1:26.952,86952
409967,973,1,18,1,1:27.100,87100
409968,973,1,19,1,1:26.242,86242
409969,973,1,20,1,1:26.446,86446
409970,973,1,21,1,1:30.238,90238
409971,973,1,22,3,1:44.438,104438
409972,973,1,23,3,1:25.444,85444
409973,973,1,24,3,1:26.283,86283
409974,973,1,25,3,1:26.351,86351
409975,973,1,26,2,1:25.501,85501
409976,973,1,27,2,1:25.631,85631
409977,973,1,28,2,1:25.286,85286
409978,973,1,29,2,1:26.338,86338
409979,973,1,30,2,1:25.508,85508
409980,973,1,31,2,1:25.523,85523
409981,973,1,32,2,1:26.554,86554
409982,973,1,33,2,1:25.568,85568
409983,973,1,34,2,1:33.458,93458
409984,973,1,35,2,2:00.678,120678
409985,973,1,36,2,2:01.209,121209
409986,973,1,37,2,1:41.405,101405
409987,973,1,38,2,1:25.820,85820
409988,973,1,39,2,1:25.107,85107
409989,973,1,40,2,1:25.615,85615
409990,973,1,41,2,1:24.904,84904
409991,973,1,42,2,1:24.803,84803
409992,973,1,43,2,1:23.663,83663
409993,973,1,44,1,1:23.719,83719
409994,973,1,45,1,1:24.641,84641
409995,973,1,46,1,1:25.115,85115
409996,973,1,47,1,1:24.281,84281
409997,973,1,48,1,1:24.347,84347
409998,973,1,49,1,1:24.599,84599
409999,973,1,50,1,1:24.058,84058
410000,973,1,51,1,1:24.404,84404
410001,973,1,52,1,1:23.948,83948
410002,973,1,53,1,1:24.352,84352
410003,973,1,54,1,1:25.054,85054
410004,973,1,55,1,1:24.038,84038
410005,973,1,56,1,1:24.004,84004
410006,973,1,57,1,1:23.875,83875
410007,973,1,58,1,1:24.612,84612
410008,973,1,59,1,1:24.887,84887
410009,973,1,60,1,1:24.698,84698
410010,973,1,61,1,1:24.168,84168
410011,973,1,62,1,1:24.172,84172
410012,973,1,63,1,1:24.745,84745
410013,973,1,64,1,1:23.593,83593
410014,973,1,65,1,1:24.838,84838
410015,973,1,66,1,1:25.188,85188
410016,973,822,1,3,1:32.847,92847
410017,973,822,2,3,1:27.883,87883
410018,973,822,3,3,1:27.009,87009
410019,973,822,4,3,1:26.464,86464
410020,973,822,5,3,1:27.457,87457
410021,973,822,6,3,1:26.752,86752
410022,973,822,7,3,1:26.889,86889
410023,973,822,8,3,1:26.613,86613
410024,973,822,9,3,1:26.494,86494
410025,973,822,10,3,1:26.418,86418
410026,973,822,11,3,1:26.474,86474
410027,973,822,12,3,1:26.527,86527
410028,973,822,13,3,1:26.548,86548
410029,973,822,14,3,1:26.372,86372
410030,973,822,15,2,1:26.420,86420
410031,973,822,16,2,1:26.244,86244
410032,973,822,17,2,1:26.459,86459
410033,973,822,18,2,1:26.537,86537
410034,973,822,19,2,1:26.892,86892
410035,973,822,20,2,1:27.236,87236
410036,973,822,21,2,1:28.315,88315
410037,973,822,22,1,1:27.825,87825
410038,973,822,23,1,1:27.415,87415
410039,973,822,24,1,1:28.429,88429
410040,973,822,25,2,1:29.776,89776
410041,973,822,26,3,1:32.170,92170
410042,973,822,27,3,1:43.451,103451
410043,973,822,28,3,1:24.696,84696
410044,973,822,29,3,1:25.042,85042
410045,973,822,30,3,1:25.717,85717
410046,973,822,31,3,1:25.661,85661
410047,973,822,32,3,1:26.294,86294
410048,973,822,33,3,1:26.263,86263
410049,973,822,34,3,1:47.100,107100
410050,973,822,35,3,2:00.107,120107
410051,973,822,36,3,1:51.372,111372
410052,973,822,37,3,1:25.822,85822
410053,973,822,38,3,1:25.851,85851
410054,973,817,1,4,1:33.623,93623
410055,973,817,2,4,1:27.952,87952
410056,973,817,3,4,1:27.663,87663
410057,973,817,4,4,1:27.266,87266
410058,973,817,5,4,1:27.453,87453
410059,973,817,6,4,1:27.428,87428
410060,973,817,7,4,1:27.669,87669
410061,973,817,8,4,1:27.292,87292
410062,973,817,9,4,1:27.349,87349
410063,973,817,10,4,1:27.527,87527
410064,973,817,11,4,1:27.219,87219
410065,973,817,12,4,1:27.254,87254
410066,973,817,13,4,1:27.223,87223
410067,973,817,14,4,1:27.142,87142
410068,973,817,15,3,1:28.365,88365
410069,973,817,16,4,1:28.028,88028
410070,973,817,17,4,1:27.776,87776
410071,973,817,18,4,1:27.648,87648
410072,973,817,19,4,1:27.501,87501
410073,973,817,20,4,1:27.685,87685
410074,973,817,21,4,1:30.817,90817
410075,973,817,22,4,1:45.065,105065
410076,973,817,23,4,1:26.068,86068
410077,973,817,24,4,1:26.364,86364
410078,973,817,25,4,1:26.191,86191
410079,973,817,26,4,1:26.352,86352
410080,973,817,27,4,1:26.368,86368
410081,973,817,28,4,1:26.648,86648
410082,973,817,29,4,1:26.532,86532
410083,973,817,30,4,1:27.075,87075
410084,973,817,31,4,1:27.328,87328
410085,973,817,32,4,1:27.422,87422
410086,973,817,33,4,1:27.409,87409
410087,973,817,34,4,1:52.914,112914
410088,973,817,35,4,2:00.106,120106
410089,973,817,36,4,1:46.960,106960
410090,973,817,37,4,1:27.103,87103
410091,973,817,38,4,1:30.308,90308
410092,973,817,39,3,1:44.890,104890
410093,973,817,40,3,1:23.686,83686
410094,973,817,41,3,1:24.675,84675
410095,973,817,42,3,1:24.415,84415
410096,973,817,43,3,1:24.607,84607
410097,973,817,44,3,1:24.989,84989
410098,973,817,45,3,1:25.089,85089
410099,973,817,46,3,1:25.262,85262
410100,973,817,47,3,1:25.261,85261
410101,973,817,48,3,1:25.182,85182
410102,973,817,49,3,1:25.730,85730
410103,973,817,50,3,1:25.903,85903
410104,973,817,51,3,1:25.516,85516
410105,973,817,52,3,1:25.892,85892
410106,973,817,53,3,1:25.995,85995
410107,973,817,54,3,1:25.066,85066
410108,973,817,55,3,1:24.954,84954
410109,973,817,56,3,1:25.151,85151
410110,973,817,57,3,1:25.011,85011
410111,973,817,58,3,1:24.969,84969
410112,973,817,59,3,1:25.005,85005
410113,973,817,60,3,1:25.637,85637
410114,973,817,61,3,1:25.713,85713
410115,973,817,62,3,1:25.852,85852
410116,973,817,63,3,1:26.066,86066
410117,973,817,64,3,1:25.477,85477
410118,973,817,65,3,1:25.201,85201
410119,973,817,66,3,1:27.030,87030
410120,973,815,1,5,1:35.407,95407
410121,973,815,2,5,1:28.475,88475
410122,973,815,3,5,1:28.268,88268
410123,973,815,4,5,1:28.018,88018
410124,973,815,5,5,1:28.176,88176
410125,973,815,6,5,1:28.094,88094
410126,973,815,7,5,1:28.067,88067
410127,973,815,8,5,1:28.084,88084
410128,973,815,9,5,1:27.752,87752
410129,973,815,10,5,1:28.182,88182
410130,973,815,11,5,1:28.163,88163
410131,973,815,12,5,1:28.009,88009
410132,973,815,13,5,1:28.051,88051
410133,973,815,14,5,1:27.694,87694
410134,973,815,15,5,1:27.799,87799
410135,973,815,16,5,1:27.856,87856
410136,973,815,17,5,1:28.120,88120
410137,973,815,18,5,1:31.417,91417
410138,973,815,19,7,1:48.537,108537
410139,973,815,20,6,1:27.262,87262
410140,973,815,21,5,1:26.083,86083
410141,973,815,22,5,1:27.095,87095
410142,973,815,23,5,1:26.713,86713
410143,973,815,24,5,1:26.894,86894
410144,973,815,25,5,1:26.485,86485
410145,973,815,26,5,1:26.557,86557
410146,973,815,27,5,1:26.912,86912
410147,973,815,28,5,1:26.718,86718
410148,973,815,29,5,1:26.924,86924
410149,973,815,30,5,1:26.805,86805
410150,973,815,31,5,1:27.400,87400
410151,973,815,32,5,1:27.154,87154
410152,973,815,33,5,1:26.852,86852
410153,973,815,34,5,1:59.985,119985
410154,973,815,35,5,2:17.267,137267
410155,973,815,36,5,1:34.522,94522
410156,973,815,37,5,1:26.507,86507
410157,973,815,38,5,1:26.581,86581
410158,973,815,39,4,1:26.738,86738
410159,973,815,40,4,1:26.688,86688
410160,973,815,41,4,1:26.534,86534
410161,973,815,42,4,1:26.034,86034
410162,973,815,43,4,1:26.621,86621
410163,973,815,44,4,1:26.642,86642
410164,973,815,45,4,1:26.946,86946
410165,973,815,46,4,1:26.829,86829
410166,973,815,47,4,1:26.801,86801
410167,973,815,48,4,1:27.000,87000
